2026-06-28 21:40:03 eval-1        | === RUN   TestSemanticCacheEval
2026-06-28 21:44:05 eval-1        |     eval_test.go:303: FAIL [tc-0384] semantic_miss          expected=miss          got=direct_hit    sim=n/a
2026-06-28 21:44:05 eval-1        |                Different customer issue — serving the cached answer would be incorrect.
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.215Z level=INFO source=main.go:1544 msg="updated GOGC" old=100 new=75
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.218Z level=INFO source=main.go:676 msg="Leaving GOMAXPROCS=24: CPU quota undefined" component=automaxprocs
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.218Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=7362441216 previous=9223372036854775807
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.219Z level=INFO source=main.go:769 msg="Starting Prometheus Server" mode=server version="(version=3.5.4, branch=HEAD, revision=9e1e3b5104fff654a84131b9854be18862569bb7)"
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.219Z level=INFO source=main.go:774 msg="operational information" build_context="(go=go1.25.11, platform=linux/amd64, user=root@dc5fbd8f9a0f, date=20260617-14:17:38, tags=netgo,builtinassets)" host_details="(Linux 5.15.153.1-microsoft-standard-WSL2 #1 SMP Fri Mar 29 23:14:13 UTC 2024 x86_64 4ceef09f9570 )" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.225Z level=INFO source=web.go:656 msg="Start listening for connections" component=web address=0.0.0.0:9090
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.254Z level=INFO source=main.go:1288 msg="Starting TSDB ..."
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.255Z level=INFO source=tls_config.go:347 msg="Listening on" component=web address=[::]:9090
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.255Z level=INFO source=tls_config.go:350 msg="TLS is disabled." component=web http2=false address=[::]:9090
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.263Z level=INFO source=head.go:657 msg="Replaying on-disk memory mappable chunks if any" component=tsdb
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.265Z level=INFO source=head.go:744 msg="On-disk memory mappable chunks replay completed" component=tsdb duration=4.541µs
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.265Z level=INFO source=head.go:752 msg="Replaying WAL, this may take a while" component=tsdb
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.266Z level=INFO source=head.go:825 msg="WAL segment loaded" component=tsdb segment=0 maxSegment=0 duration=383.261µs
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.266Z level=INFO source=head.go:862 msg="WAL replay completed" component=tsdb checkpoint_replay_duration=556.185µs wal_replay_duration=417.43µs wbl_replay_duration=140ns chunk_snapshot_load_duration=0s mmap_chunk_replay_duration=4.541µs total_replay_duration=1.022788ms
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.268Z level=INFO source=main.go:1309 msg="filesystem information" fs_type=EXT4_SUPER_MAGIC
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.268Z level=INFO source=main.go:1312 msg="TSDB started"
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.268Z level=INFO source=main.go:1497 msg="Loading configuration file" filename=/etc/prometheus/prometheus.yml
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.273Z level=INFO source=main.go:1537 msg="Completed loading of configuration file" db_storage=1.564µs remote_storage=1.635µs web_handler=480ns query_engine=1.523µs scrape=1.284419ms scrape_sd=45.933µs notify=1.205µs notify_sd=473ns rules=1.244µs tracing=304.909µs filename=/etc/prometheus/prometheus.yml totalDuration=4.714021ms
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.273Z level=INFO source=main.go:1273 msg="Server is ready to receive web requests."
2026-06-28 21:39:44 prometheus-1  | time=2026-06-28T16:09:44.273Z level=INFO source=manager.go:176 msg="Starting rule manager..." component="rule manager"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.211777888Z level=info msg="Starting Grafana" version=13.1.0 commit=b309c9bb3b81a748c3a75289236a27309ed2566a branch=release-13.1.0#patched compiled=2026-06-23T07:16:42Z
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212438931Z level=info msg="Unified migration configs enforced" storage_type=unified target=[all]
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212469917Z level=info msg="Enforcing mode 5 for resource in unified storage" resource=dashboards.dashboard.grafana.app
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212473807Z level=info msg="Enforcing mode 5 for resource in unified storage" resource=playlists.playlist.grafana.app
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212475814Z level=info msg="Enforcing mode 5 for resource in unified storage" resource=folders.folder.grafana.app
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212567024Z level=info msg="Config loaded from" file=/usr/share/grafana/conf/defaults.ini
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.21258237Z level=info msg="Config loaded from" file=/etc/grafana/grafana.ini
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212585894Z level=info msg="Config overridden from command line" arg="default.paths.data=/var/lib/grafana"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212588134Z level=info msg="Config overridden from command line" arg="default.paths.logs=/var/log/grafana"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212590051Z level=info msg="Config overridden from command line" arg="default.paths.plugins=/var/lib/grafana/plugins"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212591832Z level=info msg="Config overridden from command line" arg="default.paths.provisioning=/etc/grafana/provisioning"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212593619Z level=info msg="Config overridden from command line" arg="default.log.mode=console"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212595458Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_DATA=/var/lib/grafana"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212597885Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_LOGS=/var/log/grafana"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212599725Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_PLUGINS=/var/lib/grafana/plugins"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212602579Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_PROVISIONING=/etc/grafana/provisioning"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212604509Z level=info msg="Config overridden from Environment variable" var="GF_SECURITY_ADMIN_PASSWORD=*********"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212606591Z level=info msg="Config overridden from Environment variable" var="GF_AUTH_ANONYMOUS_ENABLED=true"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212608318Z level=info msg="Config overridden from Environment variable" var="GF_AUTH_ANONYMOUS_ORG_ROLE=Viewer"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212610051Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_HOME=/usr/share/grafana"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212612213Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_CONFIG=/etc/grafana/grafana.ini"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212614188Z level=info msg=Target target=[all]
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212616807Z level=info msg="Path Home" path=/usr/share/grafana
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212619011Z level=info msg="Path Data" path=/var/lib/grafana
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212620724Z level=info msg="Path Logs" path=/var/log/grafana
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212622304Z level=info msg="Path Plugins" path="[/var/lib/grafana/plugins /usr/share/grafana/data/plugins-bundled]"
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212624973Z level=info msg="Path Provisioning" path=/etc/grafana/provisioning
2026-06-28 21:39:45 grafana-1     | logger=settings t=2026-06-28T16:09:45.212626784Z level=info msg="App mode production"
2026-06-28 21:39:45 grafana-1     | logger=featuremgmt t=2026-06-28T16:09:45.214260307Z level=info msg=FeatureToggles alertRuleRestore=true alertingBulkActionsInUI=true alertingImportYAMLUI=true alertingListViewV2=true alertingMigrationUI=true alertingMultiplePolicies=true alertingNavigationV2=true alertingNotificationsStepMode=true alertingQueryAndExpressionsStepMode=true alertingRulePermanentlyDelete=true alertingRuleRecoverDeleted=true alertingRuleVersionHistoryRestore=true alertingSaveStateCompressed=true alertingUIOptimizeReducer=true alertingUIUseBackendFilters=true alertingUIUseFullyCompatBackendFilters=true alertingUseNewSimplifiedRoutingHashAlgorithm=true annotationPermissionUpdate=true annotationsClustering=true awsAsyncQueryCaching=true awsDatasourcesTempCredentials=true azureMonitorEnableUserAuth=true azureMonitorPrometheusExemplars=true azureResourcePickerUpdates=true clearPreviousFieldValues=true cloudWatchCrossAccountQuerying=true cloudWatchNewLabelParsing=true cloudWatchRoundUpEndTime=true dashboardDefaultLayoutSelector=true dashboardNewLayouts=true dashboardSectionVariables=true dashboardUnifiedDrilldownControls=true enableSCIM=true feedbackButton=true grafana.scenesFlickeringFix=true grafanaAdvisor=true grafanaAssistantInProfilesDrilldown=true heatmapRowsAxisOptions=true improvedExternalSessionHandling=true improvedExternalSessionHandlingSAML=true influxdbBackendMigration=true kubernetesShortURLs=true lokiLabelNamesQueryApi=true lokiQuerySplitting=true multiPropsVariables=true newClickhouseConfigPageDesign=true newLogContext=true newLogsPanel=true newUnconfiguredPanel=true onlyStoreActionSets=true panelStyleActions=true profilesExemplars=true prometheusAzureOverrideAudience=true prometheusTypeMigration=true provisioning=true provisioning.readmes=true provisioningFolderMetadata=true pyroscopeUTF8LabelNames=true react19=true rememberUserOrgForSso=true renderAuthJWT=true restrictedPluginApis=true sqlExpressions=true teamFolders=true useKubernetesShortURLsAPI=true useMultipleScopeNodesEndpoint=true useScopeSingleNodeEndpoint=true useSessionStorageForRedirection=true vizLegendFacetedFilter=true vizPresets=true
2026-06-28 21:39:45 grafana-1     | logger=sqlstore t=2026-06-28T16:09:45.214329172Z level=info msg="Connecting to DB" dbtype=sqlite3
2026-06-28 21:39:45 grafana-1     | logger=sqlstore t=2026-06-28T16:09:45.214332963Z level=info msg="Using SQLite driver" driver=modernc.org/sqlite
2026-06-28 21:39:45 grafana-1     | logger=migrator t=2026-06-28T16:09:45.223580425Z level=info msg="Locking database"
2026-06-28 21:39:45 grafana-1     | logger=migrator t=2026-06-28T16:09:45.223624496Z level=info msg="Starting DB migrations"
2026-06-28 21:39:45 grafana-1     | logger=migrator t=2026-06-28T16:09:45.241951884Z level=info msg="migrations completed" performed=0 skipped=713 duration=620.782µs
2026-06-28 21:39:45 grafana-1     | logger=migrator t=2026-06-28T16:09:45.243089814Z level=info msg="Unlocking database"
2026-06-28 21:39:45 grafana-1     | logger=secrets t=2026-06-28T16:09:45.245342303Z level=info msg="Envelope encryption state" currentprovider=secretKey.v1
2026-06-28 21:39:45 grafana-1     | logger=plugin.angulardetectorsprovider.dynamic t=2026-06-28T16:09:45.291987827Z level=info msg="Restored cache from database" duration=719.88µs
